INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
I182048459,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,B2,268,,2018-06-21 09:00:00,2018,6,Thursday,9,Part Two,ALBANY ST,42.33076942,-71.07766482,"(42.33076942, -71.07766482)"
I182054825,00614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,C11,337,,2018-06-21 09:00:00,2018,6,Thursday,9,Part One,VAUGHAN AVE,42.30626249,-71.07633157,"(42.30626249, -71.07633157)"
I182048406,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,C11,254,,2018-06-21 09:16:00,2018,6,Thursday,9,Part Two,FREEPORT ST,,,
I182048414,03801,Motor Vehicle Accident Response,M/V ACCIDENT - OTHER,D4, ,,2018-06-21 09:29:00,2018,6,Thursday,9,Part Three,COLUMBUS AVE,,,
I182048582,00616,Larceny,LARCENY THEFT OF BICYCLE,D4,628,,2018-06-21 09:30:00,2018,6,Thursday,9,Part One,PARK DR,42.34416701,-71.10359107,"(42.34416701, -71.10359107)"
I182048428,03109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,A7,902,,2018-06-21 09:31:00,2018,6,Thursday,9,Part Three,MARGINAL ST,42.36728587,-71.04041697,"(42.36728587, -71.04041697)"
I182048483,03410,Towed,TOWED MOTOR VEHICLE,D4,140,,2018-06-21 09:38:00,2018,6,Thursday,9,Part Three,MARLBOROUGH ST,42.35093243,-71.08585528,"(42.35093243, -71.08585528)"
I182048422,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,B2,305,,2018-06-21 09:38:36,2018,6,Thursday,9,Part Two,WALNUT AVE,42.32101261,-71.08587919,"(42.32101261, -71.08587919)"
I182048434,03125,Warrant Arrests,WARRANT ARREST,C6,186,,2018-06-21 09:50:00,2018,6,Thursday,9,Part Three,ENTERPRISE ST,42.32421842,-71.06328579,"(42.32421842, -71.06328579)"
I182048434,00614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,C6,186,,2018-06-21 09:50:00,2018,6,Thursday,9,Part One,ENTERPRISE ST,42.32421842,-71.06328579,"(42.32421842, -71.06328579)"
I182048425,03301,Verbal Disputes,VERBAL DISPUTE,C11,337,,2018-06-21 09:51:00,2018,6,Thursday,9,Part Three,GENEVA AVE,42.30461251,-71.07296566,"(42.30461251, -71.07296566)"
I182048462,03410,Towed,TOWED MOTOR VEHICLE,C6,220,,2018-06-21 09:53:00,2018,6,Thursday,9,Part Three,GATES ST,42.3335702,-71.04826456,"(42.33357020, -71.04826456)"
I182049154,01304,Recovered Stolen Property,PROPERTY - STOLEN THEN RECOVERED,E13,508,,2018-06-21 10:00:00,2018,6,Thursday,10,Part Two,WALK HILL ST,42.29496605,-71.11572398,"(42.29496605, -71.11572398)"
I182049154,00619,Larceny,LARCENY ALL OTHERS,E13,508,,2018-06-21 10:00:00,2018,6,Thursday,10,Part One,WALK HILL ST,42.29496605,-71.11572398,"(42.29496605, -71.11572398)"
I182048729,03201,Property Lost,PROPERTY - LOST,E18,520,,2018-06-21 10:04:00,2018,6,Thursday,10,Part Three,HYDE PARK AVE,42.25621592,-71.12401947,"(42.25621592, -71.12401947)"
I182048463,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,C11,147,,2018-06-21 10:09:00,2018,6,Thursday,10,Part Two,DORCHESTER AVE,42.27357721,-71.0677043,"(42.27357721, -71.06770430)"
I182048427,02647,Other,THREATS TO DO BODILY HARM,C11,359,,2018-06-21 10:10:00,2018,6,Thursday,10,Part Two,WASHINGTON ST,42.29360585,-71.0718865,"(42.29360585, -71.07188650)"
I182048418,03410,Towed,TOWED MOTOR VEHICLE,C6,228,,2018-06-21 10:11:00,2018,6,Thursday,10,Part Three,E FIFTH ST,42.3341135,-71.02547163,"(42.33411350, -71.02547163)"
I182048444,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,C11,335,,2018-06-21 10:14:00,2018,6,Thursday,10,Part Two,BARRY ST,42.30870401,-71.06844484,"(42.30870401, -71.06844484)"
I182048443,03114,Investigate Property,INVESTIGATE PROPERTY,A7,24,,2018-06-21 10:24:00,2018,6,Thursday,10,Part Three,MERIDIAN ST,42.37901498,-71.03920664,"(42.37901498, -71.03920664)"
I182048424,01001,Counterfeiting,FORGERY / COUNTERFEITING,C6,936,,2018-06-21 10:25:00,2018,6,Thursday,10,Part Two,ORTON-MAROTTA WAY,42.33802658,-71.05492863,"(42.33802658, -71.05492863)"
I182048430,03801,Motor Vehicle Accident Response,M/V ACCIDENT - OTHER,D4, ,,2018-06-21 10:25:00,2018,6,Thursday,10,Part Three,MASSACHUSETTS AVE,,,
I182048432,00613,Larceny,LARCENY SHOPLIFTING,B3,406,,2018-06-21 10:29:00,2018,6,Thursday,10,Part One,RIVER ST,42.27222808,-71.07006149,"(42.27222808, -71.07006149)"
I182048715,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,D4,156,,2018-06-21 10:30:00,2018,6,Thursday,10,Part One,MASSACHUSETTS AVE,42.33828866,-71.07908476,"(42.33828866, -71.07908476)"
I182048440,02646,Liquor Violation,LIQUOR - DRINKING IN PUBLIC,D4,130,,2018-06-21 10:33:00,2018,6,Thursday,10,Part Two,BOYLSTON ST,42.3503787,-71.07626098,"(42.35037870, -71.07626098)"
I182048476,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,D4,169,,2018-06-21 10:34:00,2018,6,Thursday,10,Part Three,E CONCORD ST,42.33572403,-71.07232651,"(42.33572403, -71.07232651)"
I182048476,00301,Robbery,ROBBERY - STREET,D4,169,,2018-06-21 10:34:00,2018,6,Thursday,10,Part One,E CONCORD ST,42.33572403,-71.07232651,"(42.33572403, -71.07232651)"
I182048445,02629,Harassment,HARASSMENT,B3,467,,2018-06-21 10:40:00,2018,6,Thursday,10,Part Two,HARVARD ST,42.2850804,-71.09700321,"(42.28508040, -71.09700321)"
I182048450,03803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,E5,562,,2018-06-21 10:48:00,2018,6,Thursday,10,Part Three,LEE HILL RD,42.28847618,-71.12595862,"(42.28847618, -71.12595862)"
I182048860,00617,Larceny,LARCENY THEFT FROM BUILDING,B2,605,,2018-06-21 10:51:00,2018,6,Thursday,10,Part One,PARKER HILL AVE,42.33267994,-71.109579,"(42.33267994, -71.10957900)"
I182048437,03114,Investigate Property,INVESTIGATE PROPERTY,A1,61,,2018-06-21 10:53:00,2018,6,Thursday,10,Part Three,LEGENDS WAY,42.36643546,-71.06135413,"(42.36643546, -71.06135413)"
I182048610,03125,Warrant Arrests,WARRANT ARREST,C6,177,,2018-06-21 11:15:00,2018,6,Thursday,11,Part Three,ISLAND ST,42.33110073,-71.07049445,"(42.33110073, -71.07049445)"
I182048610,01843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,C6,177,,2018-06-21 11:15:00,2018,6,Thursday,11,Part Two,ISLAND ST,42.33110073,-71.07049445,"(42.33110073, -71.07049445)"
I182049338,00619,Larceny,LARCENY ALL OTHERS,E18,536,,2018-06-21 11:15:00,2018,6,Thursday,11,Part One,SUSANNA CT,42.25248964,-71.14188911,"(42.25248964, -71.14188911)"
I182048457,01841,Drug Violation,DRUGS - POSS CLASS A - INTENT TO MFR DIST DISP,A1,116,,2018-06-21 11:23:00,2018,6,Thursday,11,Part Two,BEACH ST,42.35120708,-71.05987799,"(42.35120708, -71.05987799)"
I182048456,03115,Investigate Person,INVESTIGATE PERSON,C6,211,,2018-06-21 11:25:00,2018,6,Thursday,11,Part Three,D ST,42.33940359,-71.05015272,"(42.33940359, -71.05015272)"
I182048465,03301,Verbal Disputes,VERBAL DISPUTE,C11,342,,2018-06-21 11:27:00,2018,6,Thursday,11,Part Three,BOWDOIN ST,42.3036967,-71.07104897,"(42.30369670, -71.07104897)"
I182048529,01402,Vandalism,VANDALISM,C6,227,,2018-06-21 11:30:00,2018,6,Thursday,11,Part Two,E FOURTH ST,42.33479672,-71.0324864,"(42.33479672, -71.03248640)"
I182048448,00616,Larceny,LARCENY THEFT OF BICYCLE,E18,496,,2018-06-21 11:31:00,2018,6,Thursday,11,Part One,LONGWOOD AVE,42.33744152,-71.10428096,"(42.33744152, -71.10428096)"
I182048447,00619,Larceny,LARCENY ALL OTHERS,A1, ,,2018-06-21 11:31:00,2018,6,Thursday,11,Part One,BOYLSTON ST,,,
I182048461,01402,Vandalism,VANDALISM,B3,459,,2018-06-21 11:37:00,2018,6,Thursday,11,Part Two,FENELON ST,42.30349827,-71.07937537,"(42.30349827, -71.07937537)"
I182048468,03802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,C11,355,,2018-06-21 11:38:00,2018,6,Thursday,11,Part Three,ADAMS ST,42.29903803,-71.05780292,"(42.29903803, -71.05780292)"
I182048470,03305,Assembly or Gathering Violations,DEMONSTRATIONS/RIOT,A1,116,,2018-06-21 11:38:00,2018,6,Thursday,11,Part Three,BEACH ST,42.35142278,-71.06084508,"(42.35142278, -71.06084508)"
I182050799,00617,Larceny,LARCENY THEFT FROM BUILDING,C11,246,,2018-06-21 11:40:00,2018,6,Thursday,11,Part One,DORCHESTER AVE,42.31661027,-71.05669382,"(42.31661027, -71.05669382)"
I182048455,02613,Other,ANIMAL ABUSE,A7,907,,2018-06-21 11:44:00,2018,6,Thursday,11,Part Two,MAVERICK ST,42.37117208,-71.04127485,"(42.37117208, -71.04127485)"
I182048472,00613,Larceny,LARCENY SHOPLIFTING,A1,112,,2018-06-21 11:50:00,2018,6,Thursday,11,Part One,WASHINGTON ST,42.35512339,-71.0608798,"(42.35512339, -71.06087980)"
I182048469,03109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,B2,292,,2018-06-21 11:57:00,2018,6,Thursday,11,Part Three,KENILWORTH ST,42.32874077,-71.08771559,"(42.32874077, -71.08771559)"
I182050021,00706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,B2,901,,2018-06-21 12:00:00,2018,6,Thursday,12,Part One,HORADAN WAY,42.33426518,-71.09822171,"(42.33426518, -71.09822171)"
I182049221,01402,Vandalism,VANDALISM,D4,626,,2018-06-21 12:00:00,2018,6,Thursday,12,Part Two,PARK DR,42.34211308,-71.10143339,"(42.34211308, -71.10143339)"
I182048467,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,D4,134,,2018-06-21 12:01:00,2018,6,Thursday,12,Part Two,NEWBURY ST,42.35118005,-71.07666607,"(42.35118005, -71.07666607)"
I182050001,00614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,C6,176,,2018-06-21 12:04:00,2018,6,Thursday,12,Part One,SOUTHAMPTON ST,42.33115024,-71.06532467,"(42.33115024, -71.06532467)"
I182048460,01844,Drug Violation,DRUGS - POSS CLASS C,D4, ,,2018-06-21 12:05:00,2018,6,Thursday,12,Part Two,ALBANY ST,,,
I182048460,01847,Drug Violation,DRUGS - POSS CLASS C - INTENT TO MFR DIST DISP,D4, ,,2018-06-21 12:05:00,2018,6,Thursday,12,Part Two,ALBANY ST,,,
I182048477,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C6,200,,2018-06-21 12:13:00,2018,6,Thursday,12,Part One,W BROADWAY,42.34234193,-71.05633276,"(42.34234193, -71.05633276)"
I182048477,00724,Auto Theft,AUTO THEFT,C6,200,,2018-06-21 12:13:00,2018,6,Thursday,12,Part One,W BROADWAY,42.34234193,-71.05633276,"(42.34234193, -71.05633276)"
I182048808,00617,Larceny,LARCENY THEFT FROM BUILDING,B2,602,,2018-06-21 12:30:00,2018,6,Thursday,12,Part One,SAINT ALPHONSUS ST,42.33364098,-71.1008891,"(42.33364098, -71.10088910)"
I182048482,00613,Larceny,LARCENY SHOPLIFTING,A1,84,,2018-06-21 12:48:00,2018,6,Thursday,12,Part One,HANOVER ST,42.36454404,-71.05369186,"(42.36454404, -71.05369186)"
I182048473,03207,Property Found,PROPERTY - FOUND,B2,691,,2018-06-21 12:58:00,2018,6,Thursday,12,Part Three,CENTRE ST,42.28709355,-71.14822128,"(42.28709355, -71.14822128)"
I182050027,03208,Property Lost,PROPERTY - MISSING,C6,231,,2018-06-21 13:00:00,2018,6,Thursday,13,Part Three,N ST,42.33340323,-71.03121259,"(42.33340323, -71.03121259)"
I182048487,03115,Investigate Person,INVESTIGATE PERSON,C11,350,,2018-06-21 13:00:00,2018,6,Thursday,13,Part Three,ORCHARDFIELD ST,42.30446755,-71.0574627,"(42.30446755, -71.05746270)"
I182048499,03503,Missing Person Located,MISSING PERSON - NOT REPORTED - LOCATED,B3,434,,2018-06-21 13:06:00,2018,6,Thursday,13,Part Three,THETFORD AVE,42.28465991,-71.07839997,"(42.28465991, -71.07839997)"
I182048490,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,E13,606,,2018-06-21 13:08:00,2018,6,Thursday,13,Part Two,S HUNTINGTON AVE,42.32955246,-71.11112429,"(42.32955246, -71.11112429)"
I182048481,00613,Larceny,LARCENY SHOPLIFTING,C6,186,,2018-06-21 13:12:00,2018,6,Thursday,13,Part One,ALLSTATE RD,42.32809966,-71.06321676,"(42.32809966, -71.06321676)"
I182048560,00613,Larceny,LARCENY SHOPLIFTING,A1,94,,2018-06-21 13:14:00,2018,6,Thursday,13,Part One,FANEUIL HALL MARKETPLACE,42.35997967,-71.05474135,"(42.35997967, -71.05474135)"
I182050386,03114,Investigate Property,INVESTIGATE PROPERTY,A15,54,,2018-06-21 13:17:00,2018,6,Thursday,13,Part Three,WALKER ST,42.37856691,-71.06745119,"(42.37856691, -71.06745119)"
I182048511,03114,Investigate Property,INVESTIGATE PROPERTY,C11,368,,2018-06-21 13:17:00,2018,6,Thursday,13,Part Three,QUEEN ST,42.2936607,-71.05305224,"(42.29366070, -71.05305224)"
I182048480,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,A7,17,,2018-06-21 13:23:00,2018,6,Thursday,13,Part Two,CHELSEA ST,42.3791237,-71.0280821,"(42.37912370, -71.02808210)"
I182048526,03301,Verbal Disputes,VERBAL DISPUTE,C11,291,,2018-06-21 13:24:00,2018,6,Thursday,13,Part Three,CENTRE ST,42.32955354,-71.09357444,"(42.32955354, -71.09357444)"
I182048492,01402,Vandalism,VANDALISM,D4,150,,2018-06-21 13:25:00,2018,6,Thursday,13,Part Two,DARTMOUTH ST,42.34532565,-71.07497385,"(42.34532565, -71.07497385)"
I182048518,01304,Recovered Stolen Property,PROPERTY - STOLEN THEN RECOVERED,D4,627,,2018-06-21 13:29:00,2018,6,Thursday,13,Part Two,KILMARNOCK ST,42.34353469,-71.09980109,"(42.34353469, -71.09980109)"
I182048491,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,D4,129,,2018-06-21 13:53:00,2018,6,Thursday,13,Part Two,BOYLSTON ST,42.35095909,-71.0741278,"(42.35095909, -71.07412780)"
I182048544,03410,Towed,TOWED MOTOR VEHICLE,A1,81,,2018-06-21 14:00:00,2018,6,Thursday,14,Part Three,COMMERCIAL ST,42.36791605,-71.05458095,"(42.36791605, -71.05458095)"
I182048501,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C11,398,,2018-06-21 14:06:00,2018,6,Thursday,14,Part Three,LITHGOW ST,42.2896398,-71.07046114,"(42.28963980, -71.07046114)"
I182048500,02647,Other,THREATS TO DO BODILY HARM,B3,427,,2018-06-21 14:13:00,2018,6,Thursday,14,Part Two,FESSENDEN ST,42.27855984,-71.09199697,"(42.27855984, -71.09199697)"
I182048497,03201,Property Lost,PROPERTY - LOST,E13,506,,2018-06-21 14:25:00,2018,6,Thursday,14,Part Three,AMERICAN LEGION HWY,42.28446743,-71.11183089,"(42.28446743, -71.11183089)"
I182048503,00617,Larceny,LARCENY THEFT FROM BUILDING,D14,784,,2018-06-21 14:28:00,2018,6,Thursday,14,Part One,WARREN ST,42.34988575,-71.14522971,"(42.34988575, -71.14522971)"
I182048503,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,D14,784,,2018-06-21 14:28:00,2018,6,Thursday,14,Part Two,WARREN ST,42.34988575,-71.14522971,"(42.34988575, -71.14522971)"
I182048498,00724,Auto Theft,AUTO THEFT,B2,320,,2018-06-21 14:30:00,2018,6,Thursday,14,Part One,BLUE HILL AVE,42.3088984,-71.0830519,"(42.30889840, -71.08305190)"
I182048498,00735,Auto Theft Recovery,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),B2,320,,2018-06-21 14:30:00,2018,6,Thursday,14,Other,BLUE HILL AVE,42.3088984,-71.0830519,"(42.30889840, -71.08305190)"
I182048584,00801,Simple Assault,ASSAULT - SIMPLE,D4,617,,2018-06-21 14:50:00,2018,6,Thursday,14,Part Two,PARK DR,42.34062522,-71.09892824,"(42.34062522, -71.09892824)"
I182048510,03802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,C6,189,,2018-06-21 14:56:00,2018,6,Thursday,14,Part Three,DORCHESTER AVE,42.32339346,-71.05682397,"(42.32339346, -71.05682397)"
I182048527,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,D4,620,,2018-06-21 14:59:00,2018,6,Thursday,14,Part Two,MASSACHUSETTS AVE,42.34676463,-71.08747789,"(42.34676463, -71.08747789)"
I182048527,00613,Larceny,LARCENY SHOPLIFTING,D4,620,,2018-06-21 14:59:00,2018,6,Thursday,14,Part One,MASSACHUSETTS AVE,42.34676463,-71.08747789,"(42.34676463, -71.08747789)"
I182054467,02629,Harassment,HARASSMENT,B2,330,,2018-06-21 15:00:00,2018,6,Thursday,15,Part Two,CASTLEGATE RD,42.30700371,-71.08313157,"(42.30700371, -71.08313157)"
I182054467,02407,Disorderly Conduct,ANNOYING AND ACCOSTING,B2,330,,2018-06-21 15:00:00,2018,6,Thursday,15,Part Two,CASTLEGATE RD,42.30700371,-71.08313157,"(42.30700371, -71.08313157)"
I182048558,01102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,B3,473,,2018-06-21 15:00:00,2018,6,Thursday,15,Part Two,LIVERMORE ST,42.2741969,-71.10738225,"(42.27419690, -71.10738225)"
I182048508,02647,Other,THREATS TO DO BODILY HARM,A1,74,,2018-06-21 15:04:00,2018,6,Thursday,15,Part Two,NEW CHARDON ST,42.3626075,-71.06132725,"(42.36260750, -71.06132725)"
I182048587,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,A1,67,,2018-06-21 15:11:00,2018,6,Thursday,15,Part Three,MYRTLE ST,42.3593314,-71.06549247,"(42.35933140, -71.06549247)"
I182050754,02647,Other,THREATS TO DO BODILY HARM,B2,237,,2018-06-21 15:19:00,2018,6,Thursday,15,Part Two,E COTTAGE ST,42.32103493,-71.06348926,"(42.32103493, -71.06348926)"
I182048523,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,B2, ,,2018-06-21 15:19:00,2018,6,Thursday,15,Part Two,WALNUT AVE,,,
I182048516,03502,Missing Person Located,MISSING PERSON - LOCATED,C11,337,,2018-06-21 15:27:00,2018,6,Thursday,15,Part Three,RICHFIELD ST,42.30751797,-71.07091042,"(42.30751797, -71.07091042)"
I182048516,03501,Missing Person Reported,MISSING PERSON,C11,337,,2018-06-21 15:27:00,2018,6,Thursday,15,Part Three,RICHFIELD ST,42.30751797,-71.07091042,"(42.30751797, -71.07091042)"
I182048567,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,435,,2018-06-21 15:30:00,2018,6,Thursday,15,Part Two,WENTWORTH ST,42.28664406,-71.07500645,"(42.28664406, -71.07500645)"
I182048530,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E13,635,,2018-06-21 15:30:00,2018,6,Thursday,15,Part Three,CENTRE ST,42.31817181,-71.11257832,"(42.31817181, -71.11257832)"
I182048521,02646,Liquor Violation,LIQUOR - DRINKING IN PUBLIC,B2,288,,2018-06-21 15:41:00,2018,6,Thursday,15,Part Two,WASHINGTON ST,42.32866284,-71.08563401,"(42.32866284, -71.08563401)"
I182048524,03115,Investigate Person,INVESTIGATE PERSON,E13,303,,2018-06-21 15:46:00,2018,6,Thursday,15,Part Three,AMORY AVE,42.32066534,-71.10004987,"(42.32066534, -71.10004987)"
I182048525,03201,Property Lost,PROPERTY - LOST,B3,459,,2018-06-21 15:46:00,2018,6,Thursday,15,Part Three,AMES ST,42.28956988,-71.08510501,"(42.28956988, -71.08510501)"
I182048537,03820,Motor Vehicle Accident Response,M/V ACCIDENT INVOLVING PEDESTRIAN - INJURY,D4,618,,2018-06-21 15:50:00,2018,6,Thursday,15,Part Three,OPERA PL,42.34101064,-71.08934377,"(42.34101064, -71.08934377)"
I182048557,03803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,C11,402,,2018-06-21 15:50:00,2018,6,Thursday,15,Part Three,BURT ST,42.28356052,-71.07148942,"(42.28356052, -71.07148942)"
I182048545,02647,Other,THREATS TO DO BODILY HARM,C11,363,,2018-06-21 15:51:00,2018,6,Thursday,15,Part Two,CENTRE ST,42.29369866,-71.06183757,"(42.29369866, -71.06183757)"
I182048547,03801,Motor Vehicle Accident Response,M/V ACCIDENT - OTHER,E5,562,,2018-06-21 15:53:00,2018,6,Thursday,15,Part Three,BASILE ST,42.28710975,-71.12741976,"(42.28710975, -71.12741976)"
I182048528,01402,Vandalism,VANDALISM,E18,483,,2018-06-21 15:54:00,2018,6,Thursday,15,Part Two,MASSASOIT ST,42.26276991,-71.1010093,"(42.26276991, -71.10100930)"
I182048566,03802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,B2,183,,2018-06-21 15:56:00,2018,6,Thursday,15,Part Three,DUDLEY ST,42.31895094,-71.06969362,"(42.31895094, -71.06969362)"
I182048911,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,B2,291,,2018-06-21 16:00:00,2018,6,Thursday,16,Part One,CENTRE ST,42.32999344,-71.09170533,"(42.32999344, -71.09170533)"
I182048559,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,B2,307,,2018-06-21 16:00:00,2018,6,Thursday,16,Part Two,WESTMINSTER CT,42.31636873,-71.09396544,"(42.31636873, -71.09396544)"
I182048541,03803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,B2, ,,2018-06-21 16:03:00,2018,6,Thursday,16,Part Three,BIRD ST,,,
I182048645,00617,Larceny,LARCENY THEFT FROM BUILDING,D4,624,,2018-06-21 16:07:00,2018,6,Thursday,16,Part One,BOYLSTON ST,42.34693807,-71.09266111,"(42.34693807, -71.09266111)"
I182048561,03301,Verbal Disputes,VERBAL DISPUTE,D14,939,,2018-06-21 16:14:00,2018,6,Thursday,16,Part Three,FANEUIL ST,42.35555336,-71.15274721,"(42.35555336, -71.15274721)"
I182048554,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E13,916,,2018-06-21 16:14:00,2018,6,Thursday,16,Part Three,BICKFORD ST,42.32483301,-71.10164757,"(42.32483301, -71.10164757)"
I182049151,03201,Property Lost,PROPERTY - LOST,A7,17,,2018-06-21 16:18:00,2018,6,Thursday,16,Part Three,CHELSEA ST,42.37977166,-71.02730041,"(42.37977166, -71.02730041)"
I182048540,03803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,E18,544,,2018-06-21 16:19:00,2018,6,Thursday,16,Part Three,CHILD ST,42.25804343,-71.12817415,"(42.25804343, -71.12817415)"
I182048533,00801,Simple Assault,ASSAULT - SIMPLE,D4,171,,2018-06-21 16:19:00,2018,6,Thursday,16,Part Two,SUMMER ST,42.35521625,-71.06012863,"(42.35521625, -71.06012863)"
I182048542,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,A1,117,,2018-06-21 16:20:00,2018,6,Thursday,16,Part Three,HARRISON AVE,42.33401829,-71.07638124,"(42.33401829, -71.07638124)"
I182048815,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C6,206,,2018-06-21 16:22:00,2018,6,Thursday,16,Part Three,SEAPORT BLVD,42.35311458,-71.04842121,"(42.35311458, -71.04842121)"
I182048538,00617,Larceny,LARCENY THEFT FROM BUILDING,A1,63,,2018-06-21 16:25:00,2018,6,Thursday,16,Part One,NEW SUDBURY ST,42.36183857,-71.05976489,"(42.36183857, -71.05976489)"
I182048536,03208,Property Lost,PROPERTY - MISSING,B3,458,,2018-06-21 16:26:00,2018,6,Thursday,16,Part Three,MICHIGAN AVE,42.30250605,-71.083294,"(42.30250605, -71.08329400)"
I182048553,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,B2,238,,2018-06-21 16:34:00,2018,6,Thursday,16,Part Two,QUINCEFIELD ST,42.31873011,-71.06660708,"(42.31873011, -71.06660708)"
I182048825,00614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,B2,920,,2018-06-21 16:40:00,2018,6,Thursday,16,Part One,SEAVER ST,42.30878855,-71.09055618,"(42.30878855, -71.09055618)"
I182048551,01842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",E18,495,,2018-06-21 16:41:00,2018,6,Thursday,16,Part Two,ARLINGTON ST,42.26214493,-71.1197045,"(42.26214493, -71.11970450)"
I182048564,03109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,D4,165,,2018-06-21 16:45:00,2018,6,Thursday,16,Part Three,HARRISON AVE,42.34285014,-71.06516235,"(42.34285014, -71.06516235)"
I182048546,00616,Larceny,LARCENY THEFT OF BICYCLE,B2,613,,2018-06-21 16:46:52,2018,6,Thursday,16,Part One,LONGWOOD AVE,42.33920737,-71.10778506,"(42.33920737, -71.10778506)"
I182048549,01402,Vandalism,VANDALISM,D14, ,,2018-06-21 16:50:00,2018,6,Thursday,16,Part Two,CAMBRIDGE ST,,,
I182048616,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C6,225,,2018-06-21 16:51:00,2018,6,Thursday,16,Part Three,E FOURTH ST,42.33457726,-71.04423749,"(42.33457726, -71.04423749)"
I182048616,02906,Violations,VAL - OPERATING UNREG/UNINS  CAR,C6,225,,2018-06-21 16:51:00,2018,6,Thursday,16,Part Two,E FOURTH ST,42.33457726,-71.04423749,"(42.33457726, -71.04423749)"
I182048556,03160,Fire Related Reports,"FIRE REPORT - CAR, BRUSH, ETC.",D14,807,,2018-06-21 16:53:00,2018,6,Thursday,16,Part Three,WESTERN AVE,42.36303644,-71.13634587,"(42.36303644, -71.13634587)"
I182048570,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,A1,111,,2018-06-21 16:53:00,2018,6,Thursday,16,Part Two,TEMPLE PL,42.35521429,-71.06206351,"(42.35521429, -71.06206351)"
I182048714,03202,Property Found,PROPERTY - LOST THEN LOCATED,E5,727,,2018-06-21 17:00:00,2018,6,Thursday,17,Part Three,VFW PKWY,42.2802082,-71.17087959,"(42.28020820, -71.17087959)"
I182049459,03106,Property Related Damage,PROPERTY - ACCIDENTAL DAMAGE,D4,163,,2018-06-21 17:00:00,2018,6,Thursday,17,Part Three,WASHINGTON ST,42.3422157,-71.06780594,"(42.34221570, -71.06780594)"
I182048563,03115,Investigate Person,INVESTIGATE PERSON,D14,756,,2018-06-21 17:00:00,2018,6,Thursday,17,Part Three,PRESENTATION RD,42.35426407,-71.17109777,"(42.35426407, -71.17109777)"
I182048550,01874,Drug Violation,DRUGS - OTHER,D4, ,,2018-06-21 17:03:00,2018,6,Thursday,17,Part Two,,,,
