INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
I162091810,03503,Missing Person Located,MISSING PERSON - NOT REPORTED - LOCATED,C6,214,,2016-11-09 10:47:00,2016,11,Wednesday,10,Part Three,W FIFTH ST,42.33499037,-71.04854467,"(42.33499037, -71.04854467)"
I162091796,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,E18,784,,2016-11-09 10:56:00,2016,11,Wednesday,10,Part One,WARREN ST,42.34988575,-71.14522971,"(42.34988575, -71.14522971)"
I162091793,03802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,D14,797,,2016-11-09 10:57:00,2016,11,Wednesday,10,Part Three,COMMONWEALTH AVE,42.35097948,-71.11385118,"(42.35097948, -71.11385118)"
I162091727,03106,Property Related Damage,PROPERTY - ACCIDENTAL DAMAGE,D4,153,,2016-11-09 11:00:00,2016,11,Wednesday,11,Part Three,BOYLSTON ST,42.3523119,-71.0637051,"(42.35231190, -71.06370510)"
I162091727,03125,Warrant Arrests,WARRANT ARREST,D4,153,,2016-11-09 11:00:00,2016,11,Wednesday,11,Part Three,BOYLSTON ST,42.3523119,-71.0637051,"(42.35231190, -71.06370510)"
I162091727,02405,Disorderly Conduct,DISORDERLY CONDUCT,D4,153,,2016-11-09 11:00:00,2016,11,Wednesday,11,Part Two,BOYLSTON ST,42.3523119,-71.0637051,"(42.35231190, -71.06370510)"
I162091727,00801,Simple Assault,ASSAULT - SIMPLE,D4,153,,2016-11-09 11:00:00,2016,11,Wednesday,11,Part Two,BOYLSTON ST,42.3523119,-71.0637051,"(42.35231190, -71.06370510)"
I162091727,02647,Other,THREATS TO DO BODILY HARM,D4,153,,2016-11-09 11:00:00,2016,11,Wednesday,11,Part Two,BOYLSTON ST,42.3523119,-71.0637051,"(42.35231190, -71.06370510)"
I162091843,03108,Fire Related Reports,"FIRE REPORT - HOUSE, BUILDING, ETC.",A1,91,,2016-11-09 11:01:00,2016,11,Wednesday,11,Part Three,COMMERCIAL ST,42.3616006,-71.05296127,"(42.36160060, -71.05296127)"
I162091804,03125,Warrant Arrests,WARRANT ARREST,A1,111,,2016-11-09 11:12:00,2016,11,Wednesday,11,Part Three,WEST ST,42.35459106,-71.0621901,"(42.35459106, -71.06219010)"
I162091794,01846,Drug Violation,DRUGS - POSS CLASS E,D4, ,,2016-11-09 11:15:00,2016,11,Wednesday,11,Part Two,MASSACHUSETTS AVE,,,
I162091844,00613,Larceny,LARCENY SHOPLIFTING,B2,257,,2016-11-09 11:21:00,2016,11,Wednesday,11,Part One,COLUMBIA RD,42.315969,-71.066253,"(42.31596900, -71.06625300)"
I162091792,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,E18,495,,2016-11-09 11:28:00,2016,11,Wednesday,11,Part Three,ARLINGTON ST,42.26260773,-71.12118637,"(42.26260773, -71.12118637)"
I162092100,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,C6,256,,2016-11-09 11:30:00,2016,11,Wednesday,11,Part Two,MOUNT VERNON ST,42.31779354,-71.04210959,"(42.31779354, -71.04210959)"
I162091809,01849,Drug Violation,"DRUGS - POSS CLASS B - COCAINE, ETC.",D4,272,,2016-11-09 11:40:00,2016,11,Wednesday,11,Part Two,HARRISON AVE,42.33401829,-71.07638124,"(42.33401829, -71.07638124)"
I162091807,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,A1,67,,2016-11-09 11:43:00,2016,11,Wednesday,11,Part Three,S RUSSELL ST,42.36022674,-71.0659773,"(42.36022674, -71.06597730)"
I162091825,02647,Other,THREATS TO DO BODILY HARM,D4,130,,2016-11-09 11:49:00,2016,11,Wednesday,11,Part Two,BOYLSTON ST,42.34980175,-71.07840978,"(42.34980175, -71.07840978)"
I162100474,03201,Property Lost,PROPERTY - LOST,B2,317,,2016-11-09 12:00:00,2016,11,Wednesday,12,Part Three,ELM HILL AVE,42.31052866,-71.08671835,"(42.31052866, -71.08671835)"
I162092170,00614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,C6,203,,2016-11-09 12:00:00,2016,11,Wednesday,12,Part One,SUMMER ST,42.34747759,-71.04467675,"(42.34747759, -71.04467675)"
I162092136,03305,Assembly or Gathering Violations,DEMONSTRATIONS/RIOT,D4,119,,2016-11-09 12:00:00,2016,11,Wednesday,12,Part Three,PARK ST,42.35650174,-71.0619996,"(42.35650174, -71.06199960)"
I162092144,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,A7,26,,2016-11-09 12:00:00,2016,11,Wednesday,12,Part Two,BORDER ST,42.37787573,-71.03995208,"(42.37787573, -71.03995208)"
I162091816,03203,Firearm Discovery,FIREARM/WEAPON - LOST,D14,803,,2016-11-09 12:02:00,2016,11,Wednesday,12,Part Three,EMERY RD,42.35478278,-71.13598711,"(42.35478278, -71.13598711)"
I162091829,03410,Towed,TOWED MOTOR VEHICLE,C6,921,,2016-11-09 12:04:00,2016,11,Wednesday,12,Part Three,COLUMBIA RD,42.33053276,-71.04140372,"(42.33053276, -71.04140372)"
I162091837,03410,Towed,TOWED MOTOR VEHICLE,C11,355,,2016-11-09 12:45:00,2016,11,Wednesday,12,Part Three,GIBSON ST,42.29755533,-71.0597091,"(42.29755533, -71.05970910)"
I162091814,03119,Firearm Discovery,FIREARM/WEAPON - FOUND OR CONFISCATED,C11,257,,2016-11-09 12:46:00,2016,11,Wednesday,12,Part Three,SCHROEDER PLZ,42.33367922,-71.09187755,"(42.33367922, -71.09187755)"
I162091833,03001,Medical Assistance,DEATH INVESTIGATION,B2,603,,2016-11-09 12:49:00,2016,11,Wednesday,12,Part Three,CALUMET ST,42.33183572,-71.10432873,"(42.33183572, -71.10432873)"
I162091838,02647,Other,THREATS TO DO BODILY HARM,C11,341,,2016-11-09 12:53:00,2016,11,Wednesday,12,Part Two,BOWDOIN ST,42.30573977,-71.06762362,"(42.30573977, -71.06762362)"
I162091822,03115,Investigate Person,INVESTIGATE PERSON,D14,798,,2016-11-09 12:57:00,2016,11,Wednesday,12,Part Three,COMMONWEALTH AVE,42.35199203,-71.12223341,"(42.35199203, -71.12223341)"
I162091841,01102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,B2,320,,2016-11-09 12:57:00,2016,11,Wednesday,12,Part Two,ELM HILL AVE,42.31088458,-71.08643029,"(42.31088458, -71.08643029)"
I162091849,03810,Motor Vehicle Accident Response,M/V ACCIDENT - INVOLVING  BICYCLE - INJURY,D14,763,,2016-11-09 12:59:00,2016,11,Wednesday,12,Part Three,PARSONS ST,42.35059351,-71.15528678,"(42.35059351, -71.15528678)"
I162091831,03201,Property Lost,PROPERTY - LOST,D4,167,,2016-11-09 13:00:00,2016,11,Wednesday,13,Part Three,E DEDHAM ST,42.33906437,-71.06936821,"(42.33906437, -71.06936821)"
I162092429,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,B2,298,,2016-11-09 13:00:00,2016,11,Wednesday,13,Part One,WALNUT AVE,42.32148976,-71.08554553,"(42.32148976, -71.08554553)"
I162092651,01402,Vandalism,VANDALISM,A15,900,,2016-11-09 13:00:00,2016,11,Wednesday,13,Part Two,MEDFORD ST,42.3791072,-71.055384,"(42.37910720, -71.05538400)"
I162091870,03114,Investigate Property,INVESTIGATE PROPERTY,D4,142,,2016-11-09 13:07:00,2016,11,Wednesday,13,Part Three,GLOUCESTER ST,42.34896284,-71.08404266,"(42.34896284, -71.08404266)"
I162091887,03115,Investigate Person,INVESTIGATE PERSON,C6,936,,2016-11-09 13:10:00,2016,11,Wednesday,13,Part Three,D ST,42.33794261,-71.05184093,"(42.33794261, -71.05184093)"
I162091851,00613,Larceny,LARCENY SHOPLIFTING,C11,343,,2016-11-09 13:48:00,2016,11,Wednesday,13,Part One,GENEVA AVE,42.30328018,-71.07122308,"(42.30328018, -71.07122308)"
I162091839,02914,Violations,VAL - OPERATING W/O AUTHORIZATION LAWFUL,B3,459,,2016-11-09 13:54:00,2016,11,Wednesday,13,Part Two,AMES ST,42.28956988,-71.08510501,"(42.28956988, -71.08510501)"
I162093609,03109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,E5,660,,2016-11-09 14:00:00,2016,11,Wednesday,14,Part Three,VINCENT RD,42.29544987,-71.14053946,"(42.29544987, -71.14053946)"
I162091853,02007,Restraining Order Violations,VIOL. OF RESTRAINING ORDER W NO ARREST,C6,915,,2016-11-09 14:00:00,2016,11,Wednesday,14,Part Two,PATTERSON WAY,42.3308284,-71.05192376,"(42.33082840, -71.05192376)"
I162091890,03114,Investigate Property,INVESTIGATE PROPERTY,E13,574,,2016-11-09 14:10:00,2016,11,Wednesday,14,Part Three,CORNWALL ST,42.31193277,-71.10381647,"(42.31193277, -71.10381647)"
I162091890,00724,Auto Theft,AUTO THEFT,E13,574,,2016-11-09 14:10:00,2016,11,Wednesday,14,Part One,CORNWALL ST,42.31193277,-71.10381647,"(42.31193277, -71.10381647)"
I162091852,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,E18,522,,2016-11-09 14:17:00,2016,11,Wednesday,14,Part Two,FULTON ST,42.25064992,-71.12406767,"(42.25064992, -71.12406767)"
I162091864,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,D14,282,,2016-11-09 14:27:00,2016,11,Wednesday,14,Part Three,WASHINGTON ST,42.32866284,-71.08563401,"(42.32866284, -71.08563401)"
I162092021,00614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,B2,920,,2016-11-09 14:30:00,2016,11,Wednesday,14,Part One,SEAVER ST,42.30878855,-71.09055618,"(42.30878855, -71.09055618)"
I162091866,02662,Ballistics,BALLISTICS EVIDENCE/FOUND,C6,211,,2016-11-09 14:39:00,2016,11,Wednesday,14,Part Two,E ST,42.33901097,-71.04789515,"(42.33901097, -71.04789515)"
I162091847,00614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,B2,239,,2016-11-09 14:40:00,2016,11,Wednesday,14,Part One,COLUMBIA RD,42.31705299,-71.06521384,"(42.31705299, -71.06521384)"
I162091869,02647,Other,THREATS TO DO BODILY HARM,E13,304,,2016-11-09 14:48:00,2016,11,Wednesday,14,Part Two,COLUMBUS AVE,42.31771534,-71.09823049,"(42.31771534, -71.09823049)"
I162091869,00613,Larceny,LARCENY SHOPLIFTING,E13,304,,2016-11-09 14:48:00,2016,11,Wednesday,14,Part One,COLUMBUS AVE,42.31771534,-71.09823049,"(42.31771534, -71.09823049)"
I162091859,03115,Investigate Person,INVESTIGATE PERSON,B3,449,,2016-11-09 14:50:00,2016,11,Wednesday,14,Part Three,SPENCER ST,42.2920407,-71.07544515,"(42.29204070, -71.07544515)"
I162091879,03115,Investigate Person,INVESTIGATE PERSON,A1,88,,2016-11-09 14:57:00,2016,11,Wednesday,14,Part Three,MOON ST,42.36406324,-71.05287475,"(42.36406324, -71.05287475)"
I162091868,03301,Verbal Disputes,VERBAL DISPUTE,D4,130,,2016-11-09 15:15:00,2016,11,Wednesday,15,Part Three,SAINT JAMES AVE,42.34947586,-71.0764015,"(42.34947586, -71.07640150)"
I162091871,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E18,495,,2016-11-09 15:19:00,2016,11,Wednesday,15,Part Three,HYDE PARK AVE,42.26337776,-71.12148997,"(42.26337776, -71.12148997)"
I162091877,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,D4,92,,2016-11-09 15:20:00,2016,11,Wednesday,15,Part Three,COURT ST,,,
I162092671,03201,Property Lost,PROPERTY - LOST,D4,161,,2016-11-09 15:30:00,2016,11,Wednesday,15,Part Three,TREMONT ST,42.34701666,-71.06886238,"(42.34701666, -71.06886238)"
I162091863,03125,Warrant Arrests,WARRANT ARREST,C11,360,,2016-11-09 15:32:00,2016,11,Wednesday,15,Part Three,DORCHESTER AVE,42.29861807,-71.06064186,"(42.29861807, -71.06064186)"
I162091882,03802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,E13,651,,2016-11-09 15:36:00,2016,11,Wednesday,15,Part Three,SOUTH ST,42.30362473,-71.11464272,"(42.30362473, -71.11464272)"
I162091894,03007,Medical Assistance,SUDDEN DEATH,C6,958,,2016-11-09 15:38:00,2016,11,Wednesday,15,Part Three,BELLFLOWER ST,42.32445145,-71.0581068,"(42.32445145, -71.05810680)"
I162091884,00423,Aggravated Assault,ASSAULT - AGGRAVATED,E5,724,,2016-11-09 15:45:00,2016,11,Wednesday,15,Part One,VFW PKWY,42.26932098,-71.17204938,"(42.26932098, -71.17204938)"
I162091880,01849,Drug Violation,"DRUGS - POSS CLASS B - COCAINE, ETC.",C11,342,,2016-11-09 15:49:00,2016,11,Wednesday,15,Part Two,STONEHURST ST,42.30397718,-71.06846826,"(42.30397718, -71.06846826)"
I162091880,01848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,C11,342,,2016-11-09 15:49:00,2016,11,Wednesday,15,Part Two,STONEHURST ST,42.30397718,-71.06846826,"(42.30397718, -71.06846826)"
I162091881,03803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,A1,117,,2016-11-09 15:50:00,2016,11,Wednesday,15,Part Three,HARRISON AVE,42.35115526,-71.06130589,"(42.35115526, -71.06130589)"
I162092156,01402,Vandalism,VANDALISM,E5,668,,2016-11-09 16:00:00,2016,11,Wednesday,16,Part Two,BEECH ST,42.27788737,-71.13634483,"(42.27788737, -71.13634483)"
I162092135,01402,Vandalism,VANDALISM,C6,216,,2016-11-09 16:00:00,2016,11,Wednesday,16,Part Two,BAXTER ST,42.33536884,-71.05353104,"(42.33536884, -71.05353104)"
I162092173,00614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,D4, ,,2016-11-09 16:00:00,2016,11,Wednesday,16,Part One,HUNTINGTON AVE,,,
I162091984,03503,Missing Person Located,MISSING PERSON - NOT REPORTED - LOCATED,B2,316,,2016-11-09 16:00:00,2016,11,Wednesday,16,Part Three,HUMBOLDT AVE,42.31085539,-71.09134356,"(42.31085539, -71.09134356)"
I162091892,03125,Warrant Arrests,WARRANT ARREST,D4,165,,2016-11-09 16:05:00,2016,11,Wednesday,16,Part Three,HARRISON AVE,42.34285014,-71.06516235,"(42.34285014, -71.06516235)"
I162091886,00613,Larceny,LARCENY SHOPLIFTING,A1,111,,2016-11-09 16:09:00,2016,11,Wednesday,16,Part One,WASHINGTON ST,42.35272948,-71.06256291,"(42.35272948, -71.06256291)"
I162091928,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B2,316,,2016-11-09 16:09:00,2016,11,Wednesday,16,Part Three,WALNUT AVE,42.31633754,-71.09326915,"(42.31633754, -71.09326915)"
I162091889,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,427,,2016-11-09 16:11:00,2016,11,Wednesday,16,Part Three,EVELYN ST,42.27934055,-71.09130505,"(42.27934055, -71.09130505)"
I162091876,01001,Counterfeiting,FORGERY / COUNTERFEITING,B3,476,,2016-11-09 16:13:00,2016,11,Wednesday,16,Part Two,BLUE HILL AVE,42.26922278,-71.09384023,"(42.26922278, -71.09384023)"
I162091888,03115,Investigate Person,INVESTIGATE PERSON,E13,508,,2016-11-09 16:19:00,2016,11,Wednesday,16,Part Three,WALK HILL ST,42.29496605,-71.11572398,"(42.29496605, -71.11572398)"
I162092026,03802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,B2,327,,2016-11-09 16:20:00,2016,11,Wednesday,16,Part Three,HARTFORD ST,42.3174536,-71.07327858,"(42.31745360, -71.07327858)"
I162091895,03114,Investigate Property,INVESTIGATE PROPERTY,D4,903,,2016-11-09 16:35:00,2016,11,Wednesday,16,Part Three,LATTIMORE CT,42.33676619,-71.08205122,"(42.33676619, -71.08205122)"
I162091897,03802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,A15,50,,2016-11-09 16:41:00,2016,11,Wednesday,16,Part Three,CAMBRIDGE ST,42.38356867,-71.0753672,"(42.38356867, -71.07536720)"
I162091893,03811,Motor Vehicle Accident Response,M/V ACCIDENT - INVOLVING BICYCLE - NO INJURY,D14,768,,2016-11-09 16:51:00,2016,11,Wednesday,16,Part Three,MARKET ST,42.35615901,-71.14910236,"(42.35615901, -71.14910236)"
I162091891,03301,Verbal Disputes,VERBAL DISPUTE,A1,119,,2016-11-09 16:53:00,2016,11,Wednesday,16,Part Three,BEACON ST,42.35678442,-71.06670845,"(42.35678442, -71.06670845)"
I162091913,03115,Investigate Person,INVESTIGATE PERSON,B2,291,,2016-11-09 16:56:00,2016,11,Wednesday,16,Part Three,GARDNER ST,42.32986242,-71.09425493,"(42.32986242, -71.09425493)"
I162091912,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,E13,578,,2016-11-09 16:57:00,2016,11,Wednesday,16,Part Two,PAUL GORE ST,42.31860691,-71.10621876,"(42.31860691, -71.10621876)"
I162092087,00542,Commercial Burglary,BURGLARY - COMMERICAL - NO FORCE,C6,174,,2016-11-09 17:00:00,2016,11,Wednesday,17,Part One,DORCHESTER AVE,42.33063626,-71.05696207,"(42.33063626, -71.05696207)"
I162100101,03811,Motor Vehicle Accident Response,M/V ACCIDENT - INVOLVING BICYCLE - NO INJURY,A1,61,,2016-11-09 17:00:00,2016,11,Wednesday,17,Part Three,CAUSEWAY ST,42.36613709,-71.0600542,"(42.36613709, -71.06005420)"
I162091896,01830,Drug Violation,DRUGS - SICK ASSIST - HEROIN,E5,680,,2016-11-09 17:02:00,2016,11,Wednesday,17,Part Two,DURNELL AVE,42.282431,-71.13375322,"(42.28243100, -71.13375322)"
I162091885,00617,Larceny,LARCENY THEFT FROM BUILDING,C6,177,,2016-11-09 17:06:00,2016,11,Wednesday,17,Part One,MASSACHUSETTS AVE,42.33152148,-71.07085307,"(42.33152148, -71.07085307)"
I162091905,02006,Restraining Order Violations,VIOL. OF RESTRAINING ORDER W ARREST,B2,300,,2016-11-09 17:07:00,2016,11,Wednesday,17,Part Two,HIGHLAND ST,42.32340986,-71.09339604,"(42.32340986, -71.09339604)"
I162091903,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,E18,481,,2016-11-09 17:11:00,2016,11,Wednesday,17,Part Two,ROSEWOOD ST,42.2676132,-71.09848676,"(42.26761320, -71.09848676)"
I162091902,03301,Verbal Disputes,VERBAL DISPUTE,E18,493,,2016-11-09 17:18:00,2016,11,Wednesday,17,Part Three,HUNTINGTON AVE,42.26169686,-71.11387342,"(42.26169686, -71.11387342)"
I162091915,00615,Larceny From Motor Vehicle,LARCENY THEFT OF MV PARTS & ACCESSORIES,B3,457,,2016-11-09 17:21:00,2016,11,Wednesday,17,Part One,FOWLER ST,42.30006755,-71.0833691,"(42.30006755, -71.08336910)"
I162091904,00311,Robbery,ROBBERY - COMMERCIAL,B2,311,,2016-11-09 17:22:00,2016,11,Wednesday,17,Part One,BLUE HILL AVE,42.3160569,-71.07820017,"(42.31605690, -71.07820017)"
I162091936,00616,Larceny,LARCENY THEFT OF BICYCLE,D4,149,,2016-11-09 17:23:00,2016,11,Wednesday,17,Part One,DARTMOUTH ST,42.34640381,-71.07551289,"(42.34640381, -71.07551289)"
I162091924,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B2,316,,2016-11-09 17:25:00,2016,11,Wednesday,17,Part Three,SEAVER ST,42.31275031,-71.09388736,"(42.31275031, -71.09388736)"
I162091921,03301,Verbal Disputes,VERBAL DISPUTE,B2,584,,2016-11-09 17:27:00,2016,11,Wednesday,17,Part Three,FISHER AVE,42.32795652,-71.10526297,"(42.32795652, -71.10526297)"
I162091918,03803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,D4,132,,2016-11-09 17:27:00,2016,11,Wednesday,17,Part Three,BERKELEY ST,42.35401616,-71.07440895,"(42.35401616, -71.07440895)"
I162091917,01402,Vandalism,VANDALISM,E5,662,,2016-11-09 17:30:00,2016,11,Wednesday,17,Part Two,PRIMROSE ST,42.29076521,-71.13021098,"(42.29076521, -71.13021098)"
I162092158,02647,Other,THREATS TO DO BODILY HARM,B3,469,,2016-11-09 17:30:00,2016,11,Wednesday,17,Part Two,BLUE HILL AVE,42.27478462,-71.09368461,"(42.27478462, -71.09368461)"
I162091914,00613,Larceny,LARCENY SHOPLIFTING,C11,373,,2016-11-09 17:31:00,2016,11,Wednesday,17,Part One,FREEPORT ST,42.29234068,-71.04803996,"(42.29234068, -71.04803996)"
I162091929,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,D4,627,,2016-11-09 17:32:00,2016,11,Wednesday,17,Part Two,BROOKLINE AVE,42.3457335,-71.10008092,"(42.34573350, -71.10008092)"
I162091901,00619,Larceny,LARCENY ALL OTHERS,D4,134,,2016-11-09 17:39:00,2016,11,Wednesday,17,Part One,BOYLSTON ST,42.35009599,-71.0773211,"(42.35009599, -71.07732110)"
I162091954,00614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,B2,328,,2016-11-09 17:49:00,2016,11,Wednesday,17,Part One,KINEO ST,42.3119364,-71.07432952,"(42.31193640, -71.07432952)"
I162091919,03115,Investigate Person,INVESTIGATE PERSON,B2,901,,2016-11-09 17:50:00,2016,11,Wednesday,17,Part Three,MCGREEVEY WAY,42.33465694,-71.09708333,"(42.33465694, -71.09708333)"
I162091907,03201,Property Lost,PROPERTY - LOST,A1, ,,2016-11-09 17:52:00,2016,11,Wednesday,17,Part Three,,,,
I162091938,03201,Property Lost,PROPERTY - LOST,C6,186,,2016-11-09 17:55:00,2016,11,Wednesday,17,Part Three,MASSACHUSETTS AVE,42.32553801,-71.06579592,"(42.32553801, -71.06579592)"
I162091938,01106,Confidence Games,FRAUD - CREDIT CARD / ATM FRAUD,C6,186,,2016-11-09 17:55:00,2016,11,Wednesday,17,Part Two,MASSACHUSETTS AVE,42.32553801,-71.06579592,"(42.32553801, -71.06579592)"
I162091916,03410,Towed,TOWED MOTOR VEHICLE,C11,401,,2016-11-09 17:55:00,2016,11,Wednesday,17,Part Three,ASHMONT ST,42.28555629,-71.06488853,"(42.28555629, -71.06488853)"
I162091911,02629,Harassment,HARASSMENT,B3,468,,2016-11-09 17:58:00,2016,11,Wednesday,17,Part Two,BLUE HILL AVE,42.2777688,-71.09334841,"(42.27776880, -71.09334841)"
I162092353,00617,Larceny,LARCENY THEFT FROM BUILDING,D4,618,,2016-11-09 18:00:00,2016,11,Wednesday,18,Part One,HUNTINGTON AVE,42.34009709,-71.0897931,"(42.34009709, -71.08979310)"
I162091935,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,A1,112,,2016-11-09 18:06:00,2016,11,Wednesday,18,Part Three,WASHINGTON ST,42.35358129,-71.06236665,"(42.35358129, -71.06236665)"
I162091930,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E13,304,,2016-11-09 18:06:00,2016,11,Wednesday,18,Part Three,WASHINGTON ST,42.31667114,-71.09743705,"(42.31667114, -71.09743705)"
I162091931,03115,Investigate Person,INVESTIGATE PERSON,B2,280,,2016-11-09 18:22:34,2016,11,Wednesday,18,Part Three,WASHINGTON ST,42.33044113,-71.08373481,"(42.33044113, -71.08373481)"
I162091920,03115,Investigate Person,INVESTIGATE PERSON,E18,486,,2016-11-09 18:24:00,2016,11,Wednesday,18,Part Three,RADCLIFFE RD,42.26804634,-71.10440439,"(42.26804634, -71.10440439)"
I162091927,00561,Other Burglary,BURGLARY - OTHER - ATTEMPT,D4,149,,2016-11-09 18:30:00,2016,11,Wednesday,18,Part One,COLUMBUS AVE,42.34657497,-71.0743865,"(42.34657497, -71.07438650)"
I162092004,03201,Property Lost,PROPERTY - LOST,A1,100,,2016-11-09 18:30:00,2016,11,Wednesday,18,Part Three,WATER ST,42.35814629,-71.05464996,"(42.35814629, -71.05464996)"
I162091925,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4,151,,2016-11-09 18:35:00,2016,11,Wednesday,18,Part Three,CLARENDON ST,42.3467947,-71.07329384,"(42.34679470, -71.07329384)"
I162091944,00613,Larceny,LARCENY SHOPLIFTING,D4,143,,2016-11-09 18:39:00,2016,11,Wednesday,18,Part One,BOYLSTON ST,42.34932471,-71.08014801,"(42.34932471, -71.08014801)"
I162091932,00613,Larceny,LARCENY SHOPLIFTING,C11, ,,2016-11-09 18:42:00,2016,11,Wednesday,18,Part One,WASHINGTON ST,,,
I162091934,00423,Aggravated Assault,ASSAULT - AGGRAVATED,A1,112,,2016-11-09 18:43:00,2016,11,Wednesday,18,Part One,AVERY ST,,,
I162091934,00301,Robbery,ROBBERY - STREET,A1,112,,2016-11-09 18:43:00,2016,11,Wednesday,18,Part One,AVERY ST,,,
I162091950,00617,Larceny,LARCENY THEFT FROM BUILDING,D4,134,,2016-11-09 18:43:00,2016,11,Wednesday,18,Part One,BOYLSTON ST,42.3503787,-71.07626098,"(42.35037870, -71.07626098)"
I162091941,03115,Investigate Person,INVESTIGATE PERSON,E5,822,,2016-11-09 18:52:00,2016,11,Wednesday,18,Part Three,EDGEMERE RD,42.26098732,-71.15403275,"(42.26098732, -71.15403275)"
I162092054,02900,Other,VAL - VIOLATION OF AUTO LAW - OTHER,C11,347,,2016-11-09 18:55:00,2016,11,Wednesday,18,Part Two,EAST ST,42.30758168,-71.05883879,"(42.30758168, -71.05883879)"
I162092672,01402,Vandalism,VANDALISM,A1,94,,2016-11-09 19:00:00,2016,11,Wednesday,19,Part Two,STATE ST,42.35942556,-71.05288819,"(42.35942556, -71.05288819)"
I162092949,00617,Larceny,LARCENY THEFT FROM BUILDING,D4,594,,2016-11-09 19:00:00,2016,11,Wednesday,19,Part One,HUNTINGTON AVE,42.3420185,-71.08566213,"(42.34201850, -71.08566213)"
I162094740,00616,Larceny,LARCENY THEFT OF BICYCLE,E13,303,,2016-11-09 19:00:00,2016,11,Wednesday,19,Part One,W WALNUT PARK,42.31774803,-71.09951749,"(42.31774803, -71.09951749)"
I162092033,00615,Larceny From Motor Vehicle,LARCENY THEFT OF MV PARTS & ACCESSORIES,E5,745,,2016-11-09 19:00:00,2016,11,Wednesday,19,Part One,LAGRANGE ST,42.29848031,-71.1717622,"(42.29848031, -71.17176220)"
I162091939,03502,Missing Person Located,MISSING PERSON - LOCATED,B2,904,,2016-11-09 19:08:00,2016,11,Wednesday,19,Part Three,WHEATLEY WAY,42.32935767,-71.07974589,"(42.32935767, -71.07974589)"
I162091939,03501,Missing Person Reported,MISSING PERSON,B2,904,,2016-11-09 19:08:00,2016,11,Wednesday,19,Part Three,WHEATLEY WAY,42.32935767,-71.07974589,"(42.32935767, -71.07974589)"
I162091937,02005,Offenses Against Child / Family,CHILD ENDANGERMENT,E13,584,,2016-11-09 19:21:00,2016,11,Wednesday,19,Part Two,HEATH ST,42.32665471,-71.10679596,"(42.32665471, -71.10679596)"
I162091942,03115,Investigate Person,INVESTIGATE PERSON,D4,130,,2016-11-09 19:22:00,2016,11,Wednesday,19,Part Three,BOYLSTON ST,42.34980175,-71.07840978,"(42.34980175, -71.07840978)"
I162091953,01849,Drug Violation,"DRUGS - POSS CLASS B - COCAINE, ETC.",B2, ,,2016-11-09 19:37:00,2016,11,Wednesday,19,Part Two,,,,
